name,sku,description,stock,image_url,handle,source_url,product_type,vehicle_brand,vehicle_model,emission_standard,part_name,vehicle_type,model_variant
"UCAL Bike Carburetor","PRZ-CARBU-06312","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model Bajaj Discover 125 Old Model Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quality c","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-bajaj-discover-125-old-model-241.jpg?v=1758717496","ucal-bike-carburetor-for-bajaj-discover-125-old-model","https://eauto.co.in/products/ucal-bike-carburetor-for-bajaj-discover-125-old-model","Carburetor","Bajaj","Discover","","UCAL Bike Carburetor","Motorcycle","125cc"
"UCAL Bike Carburetor","PRZ-CARBU-06313","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model Yamaha CRUX Package Includes 1 Carburetor without Start Block Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of qualit","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-yamaha-crux-738.jpg?v=1758717430","ucal-bike-carburetor-for-yamaha-crux","https://eauto.co.in/products/ucal-bike-carburetor-for-yamaha-crux","Carburetor","Yamaha","","","UCAL Bike Carburetor","Motorcycle",""
"UCAL Bike Carburetor","PRZ-CARBU-06314","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model Bajaj Avenger 220 Upgraded | BS4 Model Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-bajaj-avenger-220-bs4-upgraded-model-2015-2018-models-183.jpg?v=1758717381","ucal-bike-carburetor-for-bajaj-avenger-220-ug","https://eauto.co.in/products/ucal-bike-carburetor-for-bajaj-avenger-220-ug","Carburetor","Bajaj","Avenger","BS4","UCAL Bike Carburetor","Motorcycle","220cc"
"UCAL Bike Carburetor","PRZ-CARBU-06315","UCAL precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand UCAL Compatible Vehicle Brand & Model Bajaj Avenger 150 BS3 Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quality construc","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ucal-bike-carburetor-for-bajaj-avenger-150-bs3-model-2005-2015-992.jpg?v=1758717333","ucal-bike-carburetor-for-bajaj-avenger-150","https://eauto.co.in/products/ucal-bike-carburetor-for-bajaj-avenger-150","Carburetor","Bajaj","Avenger","BS3","UCAL Bike Carburetor","Motorcycle","150cc"
"Techlon Bike Carburetor","PRZ-CARBU-06316","Techlon precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand Techlon Compatible Vehicle Brand & Model TVS Star City 100CC Old Model Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of qu","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/techlon-bike-carburetor-for-tvs-star-city-100cc-old-model-2006-2011-560.jpg?v=1762778074","techlon-bike-carburetor-for-tvs-star-city-old-model","https://eauto.co.in/products/techlon-bike-carburetor-for-tvs-star-city-old-model","Carburetor","Honda","Enfield","","Techlon Bike Carburetor","Motorcycle",""
"Techlon Bike Carburetor","PRZ-CARBU-06317","Techlon precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand Techlon Compatible Vehicle Brand & Model TVS Star Sports Self Start Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use of quali","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/techlon-bike-carburetor-for-tvs-star-sports-self-start-687.jpg?v=1760359096","techlon-bike-carburetor-for-tvs-star-sports-self-start","https://eauto.co.in/products/techlon-bike-carburetor-for-tvs-star-sports-self-start","Carburetor","Honda","Enfield","","Techlon Bike Carburetor","Motorcycle",""
"Techlon Bike Carburetor","PRZ-CARBU-06318","Techlon precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand Techlon Compatible Vehicle Brand & Model Suzuki AX 100 | MAX 100 | Samurai Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Use o","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/techlon-bike-carburetor-for-suzuki-ax-100-max-samurai-104.jpg?v=1763145097","techlon-bike-carburetor-for-suzuki-samurai","https://eauto.co.in/products/techlon-bike-carburetor-for-suzuki-samurai","Carburetor","Suzuki","Max","","Techlon Bike Carburetor","Motorcycle","100cc"
"Techlon Bike Carburetor","PRZ-CARBU-06319","Techlon precision Carburetor are designed to blend fuel and air in the correct ratio across the dynamic operating range of your motorcycle or bike engine. Product Info Brand Techlon Compatible Vehicle Brand & Model Bajaj CT 100 | Platina | Caliber 115 Package Includes 1 Carburetor Weight 500g approx. Material Aluminium Special Features Built with precision to ensure 100% satisfaction Blends fuel and air in the correct ratio across the complete operating range of your motorcycle or bike engine Us","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/techlon-bike-carburetor-for-bajaj-ct-100-platina-caliber-115-873.jpg?v=1764592358","techlon-bike-carburetor-for-bajaj-ct-100","https://eauto.co.in/products/techlon-bike-carburetor-for-bajaj-ct-100","Carburetor","Bajaj","Platina","","Techlon Bike Carburetor","Motorcycle","100cc"
"NINKI Wheel Rim Silver (Hero Pleasure)","PRZ-WHEEL-06320","Features & Benefits NINKI wheel rim for that dashing looks for your scooty Lightweight and superior finish * Images displayed are for descriptive purpose only. Original product may differ slightly in appearance Product Information Brand NINKI Material Aluminium Colour Silver Package Contents 1 x Wheel Rim compatible","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ninki-wheel-rim-silver-hero-pleasure-635.jpg?v=1758719256","ninki-wheel-rim-silver-hero-pleasure","https://eauto.co.in/products/ninki-wheel-rim-silver-hero-pleasure","Wheel Rim","Hero","Pleasure","","NINKI Wheel Rim Silver (Hero Pleasure)","Scooter",""
"NINKI Wheel Rim Silver (Honda Activa 110/ 3G/ 4G/ 5G)","PRZ-WHEEL-06321","Features & Benefits NINKI wheel rim for that dashing looks for your scooty Lightweight and superior finish * Images displayed are for descriptive purpose only. Original product may differ slightly in appearance Product Information Brand NINKI Material Aluminium Colour Silver Package Contents 1 x Wheel Rim compatible","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ninki-wheel-rim-silver-honda-activa-110-3g-4g-5g-372.jpg?v=1758719234","ninki-wheel-rim-silver-honda-activa-110-3g-4g-5g","https://eauto.co.in/products/ninki-wheel-rim-silver-honda-activa-110-3g-4g-5g","Wheel Rim","Honda","Enfield","","NINKI Wheel Rim Silver (Honda Activa 110/ 3G/ 4G/ 5G)","Scooter","110cc"
"NINKI Wheel Rim Silver (Mahindra Rodeo)","PRZ-WHEEL-06322","Features & Benefits NINKI wheel rim for that dashing looks for your scooty Lightweight and superior finish * Images displayed are for descriptive purpose only. Original product may differ slightly in appearance Product Information Brand NINKI Material Aluminium Colour Silver Package Contents 1 x Wheel Rim compatible","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ninki-wheel-rim-silver-mahindra-rodeo-638.jpg?v=1758719213","ninki-wheel-rim-silver-mahindra-rodeo","https://eauto.co.in/products/ninki-wheel-rim-silver-mahindra-rodeo","Wheel Rim","Honda","Enfield","","NINKI Wheel Rim Silver (Mahindra Rodeo)","Scooter",""
"NINKI Wheel Rim Silver (Mahindra Duro)","PRZ-WHEEL-06323","Features & Benefits NINKI wheel rim for that dashing looks for your scooty Lightweight and superior finish * Images displayed are for descriptive purpose only. Original product may differ slightly in appearance Product Information Brand NINKI Material Aluminium Colour Silver Package Contents 1 x Wheel Rim compatible","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ninki-wheel-rim-silver-mahindra-duro-134.jpg?v=1758719191","ninki-wheel-rim-silver-mahindra-duro","https://eauto.co.in/products/ninki-wheel-rim-silver-mahindra-duro","Wheel Rim","Honda","Enfield","","NINKI Wheel Rim Silver (Mahindra Duro)","Scooter",""
"NINKI Wheel Rim Silver (Suzuki Swish)","PRZ-WHEEL-06324","Features & Benefits NINKI wheel rim for that dashing looks for your scooty Lightweight and superior finish * Images displayed are for descriptive purpose only. Original product may differ slightly in appearance Product Information Brand NINKI Material Aluminium Colour Silver Package Contents 1 x Wheel Rim compatible","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/ninki-wheel-rim-silver-suzuki-swish-883.jpg?v=1758719170","ninki-wheel-rim-silver-suzuki-swish","https://eauto.co.in/products/ninki-wheel-rim-silver-suzuki-swish","Wheel Rim","Suzuki","Swish","","NINKI Wheel Rim Silver (Suzuki Swish)","Scooter",""
"Rear Brake Disc Plate","PRZ-BRAKE-06325","MUKUT's aesthetically built Stainless Steel Brake Disc Plate for robust and smooth braking for your bikes Product Info Brand MUKUT Compatible Vehicle Brand & Model Honda CB Unicorn Dazzler | Hero CBZ Xtreme | Hunk | Karizma | Karizma R | Karizma ZMR Package Includes 1 piece of Brake Disc Plate Position Rear Weight 500g approx. Mterial Stainless Steel Special Features Constructed for better heat dissipation to reduce noise High tear resistance and stability Long Service Life Use of quality constr","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/rear-brake-disc-plate-for-honda-cb-unicorn-dazzler-hero-cbz-xtreme-hunk-karizma-zmr-349.jpg?v=1758719159","rear-brake-disc-plate-for-honda-cb-dazzler","https://eauto.co.in/products/rear-brake-disc-plate-for-honda-cb-dazzler","Brake Disc Plate","Hero","Unicorn","","Rear Brake Disc Plate","Motorcycle",""
"Front Brake Disc Plate","PRZ-BRAKE-06326","MUKUT's aesthetically built Stainless Steel Brake Disc Plate for robust and smooth braking for your bikes Product Info Brand MUKUT Compatible Vehicle Brand & Model Honda Aviator | Activa 125 (3 Holes) Package Includes 1 piece of Brake Disc Plate Position Front Weight 500g approx. Mterial Stainless Steel Special Features Constructed for better heat dissipation to reduce noise High tear resistance and stability Long Service Life Use of quality construction material to ensure high level of performa","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/front-brake-disc-plate-for-honda-aviator-activa-125-3-holes-727.jpg?v=1758719151","front-brake-disc-plate-for-honda-activa-125-3-holes","https://eauto.co.in/products/front-brake-disc-plate-for-honda-activa-125-3-holes","Brake Disc Plate","Honda","Enfield","BS6","Front Brake Disc Plate","Scooter","125cc"
"Front Brake Disc Plate","PRZ-BRAKE-06327","MUKUT's aesthetically built Stainless Steel Brake Disc Plate for robust and smooth braking for your bikes Product Info Brand MUKUT Compatible Vehicle Brand & Model Honda Aviator | Activa 125 (4 Holes) Package Includes 1 piece of Brake Disc Plate Position Front Weight 500g approx. Mterial Stainless Steel Special Features Constructed for better heat dissipation to reduce noise High tear resistance and stability Long Service Life Use of quality construction material to ensure high level of performa","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/front-brake-disc-plate-for-honda-aviator-activa-125-4-holes-295.jpg?v=1758719142","front-brake-disc-plate-for-honda-activa-125-4-holes","https://eauto.co.in/products/front-brake-disc-plate-for-honda-activa-125-4-holes","Brake Disc Plate","Honda","Enfield","BS6","Front Brake Disc Plate","Scooter","125cc"
"Mukut Front Brake Disc Caliper","PRZ-BRAKE-06328","Mukut high-quality Brake Disc Caliper for robust and smooth braking for your bikes Product Info Brand Mukut Compatible Vehicle Brand & Model Bajaj XCD 135 Package Includes 1 piece of Brake Disc Caliper Position Front Weight 850g approx. Material Aluminium Alloy Special Features Constructed for better heat dissipation to reduce noise High tear resistance and stability Long Service Life Use of quality construction material to ensure high level of performance Beautiful aesthetics How does a Disc Br","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/mukut-front-brake-disc-caliper-for-bajaj-xcd-135-538.jpg?v=1758719129","mukut-front-brake-disc-caliper-for-bajaj-xcd-135","https://eauto.co.in/products/mukut-front-brake-disc-caliper-for-bajaj-xcd-135","Brake Disc Caliper","Bajaj","","","Mukut Front Brake Disc Caliper","","135cc"
